,Origin,Destination,LocalEstimatedDepartureTime,LocalEstimatedArrivalTime,EstimatedTotalTransitTimeDays,Ports,Vessels,Dates,ScrapingDate,ScrapingSite
32,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-05-11 08:30:00,2023-07-03 00:01:00,53 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['POLAR COLOMBIA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['SAFMARINE BENGUELA', '9355367', 'HK', '2009', 'CLX', 'VRLA3']]","[datetime.datetime(2023, 5, 11, 8, 30), datetime.datetime(2023, 5, 26, 23, 0), datetime.datetime(2023, 6, 3, 7, 0), datetime.datetime(2023, 7, 3, 0, 1)]",2023-04-27,Maersk
33,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-05-18 08:30:00,2023-07-10 00:01:00,53 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['JPO LIBRA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BUTON', '9392925', 'SG', '2008', 'CLX', '9V7498']]","[datetime.datetime(2023, 5, 18, 8, 30), datetime.datetime(2023, 6, 2, 23, 0), datetime.datetime(2023, 6, 10, 7, 0), datetime.datetime(2023, 7, 10, 0, 1)]",2023-04-27,Maersk
34,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-05-25 08:30:00,2023-07-17 00:01:00,53 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['POLAR ARGENTINA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRATAN', '9394894', 'SG', '2009', 'CLX', '9V8044']]","[datetime.datetime(2023, 5, 25, 8, 30), datetime.datetime(2023, 6, 9, 23, 0), datetime.datetime(2023, 6, 17, 7, 0), datetime.datetime(2023, 7, 17, 0, 1)]",2023-04-27,Maersk
35,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-05-25 08:30:00,2023-07-17 00:01:00,53 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['POLAR ARGENTINA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRATAN', '9394894', 'SG', '2009', 'CLX', '9V8044']]","[datetime.datetime(2023, 5, 25, 8, 30), datetime.datetime(2023, 6, 9, 23, 0), datetime.datetime(2023, 6, 17, 7, 0), datetime.datetime(2023, 7, 17, 0, 1)]",2023-04-27,Maersk
36,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-06-01 08:30:00,2023-07-24 00:01:00,53 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['POLAR PERU', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['POLAR CHILE', '9797187', 'LR', '2018', 'CLX', 'D5PH8']]","[datetime.datetime(2023, 6, 1, 8, 30), datetime.datetime(2023, 6, 16, 23, 0), datetime.datetime(2023, 6, 24, 7, 0), datetime.datetime(2023, 7, 24, 0, 1)]",2023-04-27,Maersk
37,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-06-08 08:30:00,2023-07-31 00:01:00,53 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['POLAR COLOMBIA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BATUR', '9402029', 'SG', '2009', 'CLX', '9V8207']]","[datetime.datetime(2023, 6, 8, 8, 30), datetime.datetime(2023, 6, 23, 23, 0), datetime.datetime(2023, 7, 1, 7, 0), datetime.datetime(2023, 7, 31, 0, 1)]",2023-04-27,Maersk
38,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-06-15 08:30:00,2023-08-07 00:01:00,53 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['JPO LIBRA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BINTAN', '9355288', 'HK', '2008', 'CLX', 'VROX4']]","[datetime.datetime(2023, 6, 15, 8, 30), datetime.datetime(2023, 6, 30, 23, 0), datetime.datetime(2023, 7, 8, 7, 0), datetime.datetime(2023, 8, 7, 0, 1)]",2023-04-27,Maersk
39,Arica Terminal Puerto Arica (TPA),Rotterdam APM 2 Terminal Maasvlakte II,2023-06-22 08:30:00,2023-08-14 00:01:00,53 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II']","[['POLAR ARGENTINA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRANI', '9409352', 'SG', '2010', 'CLX', '9V8208']]","[datetime.datetime(2023, 6, 22, 8, 30), datetime.datetime(2023, 7, 7, 23, 0), datetime.datetime(2023, 7, 15, 7, 0), datetime.datetime(2023, 8, 14, 0, 1)]",2023-04-27,Maersk
40,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-04-27 17:00:00,2023-06-21 18:59:00,55 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['MAERSK LAUNCESTON', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRANI', '9409352', 'SG', '2010', 'CLX', '9V8208'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 4, 27, 17, 0), datetime.datetime(2023, 5, 12, 23, 0), datetime.datetime(2023, 5, 20, 7, 0), datetime.datetime(2023, 6, 19, 0, 1), datetime.datetime(2023, 6, 20, 19, 59), datetime.datetime(2023, 6, 21, 18, 59)]",2023-04-27,Maersk
41,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-05-04 08:30:00,2023-06-28 19:00:00,55 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['FORT DESAIX', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BALI', '9394870', 'SG', '2008', 'CLX', '9V7499'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 5, 4, 8, 30), datetime.datetime(2023, 5, 19, 23, 0), datetime.datetime(2023, 5, 27, 7, 0), datetime.datetime(2023, 6, 26, 0, 1), datetime.datetime(2023, 6, 27, 20, 0), datetime.datetime(2023, 6, 28, 19, 0)]",2023-04-27,Maersk
42,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-05-11 08:30:00,2023-07-05 19:00:00,55 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['POLAR COLOMBIA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['SAFMARINE BENGUELA', '9355367', 'HK', '2009', 'CLX', 'VRLA3'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 5, 11, 8, 30), datetime.datetime(2023, 5, 26, 23, 0), datetime.datetime(2023, 6, 3, 7, 0), datetime.datetime(2023, 7, 3, 0, 1), datetime.datetime(2023, 7, 4, 20, 0), datetime.datetime(2023, 7, 5, 19, 0)]",2023-04-27,Maersk
43,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-05-18 08:30:00,2023-07-12 19:00:00,55 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['JPO LIBRA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BUTON', '9392925', 'SG', '2008', 'CLX', '9V7498'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 5, 18, 8, 30), datetime.datetime(2023, 6, 2, 23, 0), datetime.datetime(2023, 6, 10, 7, 0), datetime.datetime(2023, 7, 10, 0, 1), datetime.datetime(2023, 7, 11, 20, 0), datetime.datetime(2023, 7, 12, 19, 0)]",2023-04-27,Maersk
44,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-05-25 08:30:00,2023-07-19 19:00:00,55 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['POLAR ARGENTINA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRATAN', '9394894', 'SG', '2009', 'CLX', '9V8044'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 5, 25, 8, 30), datetime.datetime(2023, 6, 9, 23, 0), datetime.datetime(2023, 6, 17, 7, 0), datetime.datetime(2023, 7, 17, 0, 1), datetime.datetime(2023, 7, 18, 20, 0), datetime.datetime(2023, 7, 19, 19, 0)]",2023-04-27,Maersk
45,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-05-25 08:30:00,2023-07-19 19:00:00,55 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['POLAR ARGENTINA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRATAN', '9394894', 'SG', '2009', 'CLX', '9V8044'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 5, 25, 8, 30), datetime.datetime(2023, 6, 9, 23, 0), datetime.datetime(2023, 6, 17, 7, 0), datetime.datetime(2023, 7, 17, 0, 1), datetime.datetime(2023, 7, 18, 20, 0), datetime.datetime(2023, 7, 19, 19, 0)]",2023-04-27,Maersk
46,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-06-01 08:30:00,2023-07-26 19:00:00,55 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['POLAR PERU', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['POLAR CHILE', '9797187', 'LR', '2018', 'CLX', 'D5PH8'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 6, 1, 8, 30), datetime.datetime(2023, 6, 16, 23, 0), datetime.datetime(2023, 6, 24, 7, 0), datetime.datetime(2023, 7, 24, 0, 1), datetime.datetime(2023, 7, 25, 20, 0), datetime.datetime(2023, 7, 26, 19, 0)]",2023-04-27,Maersk
47,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-06-08 08:30:00,2023-08-02 19:00:00,55 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['POLAR COLOMBIA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BATUR', '9402029', 'SG', '2009', 'CLX', '9V8207'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 6, 8, 8, 30), datetime.datetime(2023, 6, 23, 23, 0), datetime.datetime(2023, 7, 1, 7, 0), datetime.datetime(2023, 7, 31, 0, 1), datetime.datetime(2023, 8, 1, 20, 0), datetime.datetime(2023, 8, 2, 19, 0)]",2023-04-27,Maersk
48,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-06-15 08:30:00,2023-08-09 19:00:00,55 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['JPO LIBRA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BINTAN', '9355288', 'HK', '2008', 'CLX', 'VROX4'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 6, 15, 8, 30), datetime.datetime(2023, 6, 30, 23, 0), datetime.datetime(2023, 7, 8, 7, 0), datetime.datetime(2023, 8, 7, 0, 1), datetime.datetime(2023, 8, 8, 20, 0), datetime.datetime(2023, 8, 9, 19, 0)]",2023-04-27,Maersk
49,Arica Terminal Puerto Arica (TPA),Vlissingen Kloosterboer Vlissingen VOF,2023-06-22 08:30:00,2023-08-16 19:00:00,55 days,"['Arica Terminal Puerto Arica (TPA)', 'Callao APM Terminals in Callao Port', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Vlissingen Kloosterboer Vlissingen VOF']","[['POLAR ARGENTINA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRANI', '9409352', 'SG', '2010', 'CLX', '9V8208'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 6, 22, 8, 30), datetime.datetime(2023, 7, 7, 23, 0), datetime.datetime(2023, 7, 15, 7, 0), datetime.datetime(2023, 8, 14, 0, 1), datetime.datetime(2023, 8, 15, 20, 0), datetime.datetime(2023, 8, 16, 19, 0)]",2023-04-27,Maersk
50,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-05-01 10:00:00,2023-05-24 08:59:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['LUNA MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRATAN', '9394894', 'SG', '2009', 'CLX', '9V8044'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 5, 1, 10, 0), datetime.datetime(2023, 5, 2, 14, 0), datetime.datetime(2023, 5, 5, 14, 30), datetime.datetime(2023, 5, 22, 0, 1), datetime.datetime(2023, 5, 23, 19, 59), datetime.datetime(2023, 5, 24, 8, 59)]",2023-04-27,Maersk
51,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-05-08 14:00:00,2023-05-31 09:00:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['SC MONTREUX', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['POLAR CHILE', '9797187', 'LR', '2018', 'CLX', 'D5PH8'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 5, 8, 14, 0), datetime.datetime(2023, 5, 9, 14, 0), datetime.datetime(2023, 5, 12, 14, 30), datetime.datetime(2023, 5, 29, 0, 1), datetime.datetime(2023, 5, 30, 20, 0), datetime.datetime(2023, 5, 31, 9, 0)]",2023-04-27,Maersk
52,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-05-15 14:00:00,2023-06-07 09:00:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['LAUST MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BATUR', '9402029', 'SG', '2009', 'CLX', '9V8207'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 5, 15, 14, 0), datetime.datetime(2023, 5, 16, 14, 0), datetime.datetime(2023, 5, 19, 14, 30), datetime.datetime(2023, 6, 5, 0, 1), datetime.datetime(2023, 6, 6, 20, 0), datetime.datetime(2023, 6, 7, 9, 0)]",2023-04-27,Maersk
53,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-05-22 14:00:00,2023-06-14 08:58:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['LICA MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BINTAN', '9355288', 'HK', '2008', 'CLX', 'VROX4'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 5, 22, 14, 0), datetime.datetime(2023, 5, 23, 14, 0), datetime.datetime(2023, 5, 26, 14, 30), datetime.datetime(2023, 6, 12, 0, 1), datetime.datetime(2023, 6, 13, 19, 58), datetime.datetime(2023, 6, 14, 8, 58)]",2023-04-27,Maersk
54,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-05-29 14:00:00,2023-06-21 08:59:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['LOUIS MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRANI', '9409352', 'SG', '2010', 'CLX', '9V8208'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 5, 29, 14, 0), datetime.datetime(2023, 5, 30, 14, 0), datetime.datetime(2023, 6, 2, 14, 30), datetime.datetime(2023, 6, 19, 0, 1), datetime.datetime(2023, 6, 20, 19, 59), datetime.datetime(2023, 6, 21, 8, 59)]",2023-04-27,Maersk
55,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-06-05 14:00:00,2023-06-28 09:00:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['LARS MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BALI', '9394870', 'SG', '2008', 'CLX', '9V7499'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 6, 5, 14, 0), datetime.datetime(2023, 6, 6, 15, 30), datetime.datetime(2023, 6, 9, 14, 30), datetime.datetime(2023, 6, 26, 0, 1), datetime.datetime(2023, 6, 27, 20, 0), datetime.datetime(2023, 6, 28, 9, 0)]",2023-04-27,Maersk
56,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-06-12 14:00:00,2023-07-05 09:00:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['SAFMARINE NOKWANDA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['SAFMARINE BENGUELA', '9355367', 'HK', '2009', 'CLX', 'VRLA3'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 6, 12, 14, 0), datetime.datetime(2023, 6, 13, 14, 0), datetime.datetime(2023, 6, 16, 14, 30), datetime.datetime(2023, 7, 3, 0, 1), datetime.datetime(2023, 7, 4, 20, 0), datetime.datetime(2023, 7, 5, 9, 0)]",2023-04-27,Maersk
57,Buenaventura TCBUEN,Amsterdam Container Terminal Vrede Amsterdam,2023-06-19 14:00:00,2023-07-12 09:00:00,23 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Rotterdam APM 2 Terminal Maasvlakte II', 'Amsterdam Container Terminal Vrede Amsterdam']","[['SAFMARINE NOMAZWE', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BUTON', '9392925', 'SG', '2008', 'CLX', '9V7498'], ['barge', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]","[datetime.datetime(2023, 6, 19, 14, 0), datetime.datetime(2023, 6, 20, 14, 0), datetime.datetime(2023, 6, 23, 14, 30), datetime.datetime(2023, 7, 10, 0, 1), datetime.datetime(2023, 7, 11, 20, 0), datetime.datetime(2023, 7, 12, 9, 0)]",2023-04-27,Maersk
58,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2023-05-01 10:00:00,2023-05-20 06:00:00,19 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['LUNA MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRATAN', '9394894', 'SG', '2009', 'CLX', '9V8044']]","[datetime.datetime(2023, 5, 1, 10, 0), datetime.datetime(2023, 5, 2, 14, 0), datetime.datetime(2023, 5, 5, 14, 30), datetime.datetime(2023, 5, 20, 6, 0)]",2023-04-27,Maersk
59,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2023-05-08 14:00:00,2023-05-27 06:00:00,19 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['SC MONTREUX', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['POLAR CHILE', '9797187', 'LR', '2018', 'CLX', 'D5PH8']]","[datetime.datetime(2023, 5, 8, 14, 0), datetime.datetime(2023, 5, 9, 14, 0), datetime.datetime(2023, 5, 12, 14, 30), datetime.datetime(2023, 5, 27, 6, 0)]",2023-04-27,Maersk
60,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2023-05-15 14:00:00,2023-06-03 06:00:00,19 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['LAUST MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BATUR', '9402029', 'SG', '2009', 'CLX', '9V8207']]","[datetime.datetime(2023, 5, 15, 14, 0), datetime.datetime(2023, 5, 16, 14, 0), datetime.datetime(2023, 5, 19, 14, 30), datetime.datetime(2023, 6, 3, 6, 0)]",2023-04-27,Maersk
61,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2023-05-22 14:00:00,2023-06-10 06:00:00,19 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['LICA MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BINTAN', '9355288', 'HK', '2008', 'CLX', 'VROX4']]","[datetime.datetime(2023, 5, 22, 14, 0), datetime.datetime(2023, 5, 23, 14, 0), datetime.datetime(2023, 5, 26, 14, 30), datetime.datetime(2023, 6, 10, 6, 0)]",2023-04-27,Maersk
62,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2023-05-29 14:00:00,2023-06-17 06:00:00,19 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['LOUIS MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BRANI', '9409352', 'SG', '2010', 'CLX', '9V8208']]","[datetime.datetime(2023, 5, 29, 14, 0), datetime.datetime(2023, 5, 30, 14, 0), datetime.datetime(2023, 6, 2, 14, 30), datetime.datetime(2023, 6, 17, 6, 0)]",2023-04-27,Maersk
63,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2023-06-05 14:00:00,2023-06-24 06:00:00,19 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['LARS MAERSK', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BALI', '9394870', 'SG', '2008', 'CLX', '9V7499']]","[datetime.datetime(2023, 6, 5, 14, 0), datetime.datetime(2023, 6, 6, 15, 30), datetime.datetime(2023, 6, 9, 14, 30), datetime.datetime(2023, 6, 24, 6, 0)]",2023-04-27,Maersk
64,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2023-06-12 14:00:00,2023-07-01 06:00:00,19 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['SAFMARINE NOKWANDA', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['SAFMARINE BENGUELA', '9355367', 'HK', '2009', 'CLX', 'VRLA3']]","[datetime.datetime(2023, 6, 12, 14, 0), datetime.datetime(2023, 6, 13, 14, 0), datetime.datetime(2023, 6, 16, 14, 30), datetime.datetime(2023, 7, 1, 6, 0)]",2023-04-27,Maersk
65,Buenaventura TCBUEN,Antwerp PSA Antwerp K913 Noordzee,2023-06-19 14:00:00,2023-07-08 06:00:00,19 days,"['Buenaventura TCBUEN', 'Balboa Balboa Port Terminal', 'Antwerp PSA Antwerp K913 Noordzee']","[['SAFMARINE NOMAZWE', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['MAERSK BUTON', '9392925', 'SG', '2008', 'CLX', '9V7498']]","[datetime.datetime(2023, 6, 19, 14, 0), datetime.datetime(2023, 6, 20, 14, 0), datetime.datetime(2023, 6, 23, 14, 30), datetime.datetime(2023, 7, 8, 6, 0)]",2023-04-27,Maersk
